id,number,title,mergeCommit,changedFiles,changedPackages
MDExOlB1bGxSZXF1ZXN0NDIxMzAxMg==,149,Move packages.,5111e620bbdedf83ee4062cdd2ddc5a7606dbfba,24,
MDExOlB1bGxSZXF1ZXN0NDIxNDgzOA==,150,Remove JSR-330 dependency in favor of our own annotations.,162e44d2f3ed7e6d5fcf572b59d01852fc4ca086,12,
MDExOlB1bGxSZXF1ZXN0NDIyNTE2NA==,152,Use TypedOutput for Requests.,aa3c192663a4163b98a11792710e6da197e5acf6,8,
MDExOlB1bGxSZXF1ZXN0NDIyNTUwNw==,153,Disallow query params in the URL.,5a7a00f93279291b328dac5dcb202e95daeb723c,3,
MDExOlB1bGxSZXF1ZXN0NDI2ODg4MA==,156,Provide a mutable server implementation. Update Server API to conform.,4b52a08912cc6c029422e2d1a8b957e39856ea5f,3,
MDExOlB1bGxSZXF1ZXN0NDI2OTc1MQ==,157,Log request headers. Update response format to match.,bf475efa085c7dbd663aebec78d7faa0cc98a9be,1,
MDExOlB1bGxSZXF1ZXN0NDI5NDU1Mg==,158,Fix Url Escaping on GET Parameters,ab81d9058ef899ecd91f81e4d195b920c157e6ff,2,
MDExOlB1bGxSZXF1ZXN0NDM2MTI4OQ==,159,Add UrlConnection Client.,4b6f54b7df3b5f8bd94bce9644b2f6f91e1b4e25,10,
MDExOlB1bGxSZXF1ZXN0NDQwNTc4OQ==,160,Fix inconsistencies in javadocs.,15f7140d27ddffd9c48feb100c48c96537b05809,3,
MDExOlB1bGxSZXF1ZXN0NDQ5ODI0MA==,164,Relax enforcement of UTF-8 and use the body charset for decoding.,258e289385c75d2f3104d487eba98731358a28ae,5,
MDExOlB1bGxSZXF1ZXN0NDUzNzQwMQ==,165,Always return response object on success callbacks.,a44dbe5849f7d6f813a20885099567b22eccbea6,6,
MDExOlB1bGxSZXF1ZXN0NDU3MjY5OQ==,167,Full type resolution from Gson.,e34104c9283ed6b355d2adf04a9dc8c400b99dd1,4,
MDExOlB1bGxSZXF1ZXN0NDYyNDM2OA==,169,Making TestingUtils abstract so that JUnit ignores,ae31cb8901685e9e3c6a6e663818b2d9c3bf481c,1,
MDExOlB1bGxSZXF1ZXN0NDYyNTcwNA==,170,Using Response in readme instead of SimpleResponse,55eade72a35ecf18ec9932a0f4b6c0cb11abe550,1,
MDExOlB1bGxSZXF1ZXN0NDYyNzQ5NQ==,171,Only using getErrorStream() for status >= 400,e20a9c342c1b0f1767c83c4efd0d27facc2849bd,2,
MDExOlB1bGxSZXF1ZXN0NDcwNTU2Nw==,172,Don't hide cause of RetrofitErrors,f289daf15d98b16ffc2f148045ea0fe3950a1604,2,
MDExOlB1bGxSZXF1ZXN0NDgwODE1NQ==,174,Add ErrorHandler for customization of RetrofitError behavior,b625254ab2eef44eb9444c0cd293594a04691256,3,
MDExOlB1bGxSZXF1ZXN0NDgwODk0Mg==,175,Update sample name to reflect behavior.,e8daa4a151da000ec0e7427257875ab7c9bed04e,3,
MDExOlB1bGxSZXF1ZXN0NDgyNTYwMA==,176,Fix handling of 204 No Content responses,08e946d30844114742bfc8329b26b4fa6dea8dbc,1,
MDExOlB1bGxSZXF1ZXN0NDg1MDcxOA==,177,Remove pre/post override points for ApacheClient.,354c2daa8c55c4758a321aa1830a582ae18fa89a,1,
