id,number,title,mergeCommit,changedFiles,changedPackages
MDExOlB1bGxSZXF1ZXN0NzU4NDE3ODE=,475,Typo fix,94913acbd2347cb9f3027d5a0f314b881fd1ab29,1,1.0
MDExOlB1bGxSZXF1ZXN0NzYwODQ1NzM=,476,refactored ThreadSafeMockingProgress to a singleton,eddd5042107aded6a81c74141f77345a71ca754a,16,9.0
MDExOlB1bGxSZXF1ZXN0NzYwOTg2NjQ=,479,fix grammar of sentence in Mockito javadoc,ab6cf7fef02ec6e51ae2cd37c686252735abf6a6,1,1.0
MDExOlB1bGxSZXF1ZXN0NzY0MTQyMjQ=,481,Exclude mockito internal packages from the Javadoc,b0393eafeeb81b6c75e40a82b81672543777ca9a,4,1.0
MDExOlB1bGxSZXF1ZXN0NzY1OTg2MDg=,483,Update version scheme to publish release candidate,80ab0db765138a57b105c7a64676ebc38cb94f35,4,1.0
MDExOlB1bGxSZXF1ZXN0NzY2NjkyMTU=,486,Cleanup: removed dead/unnecessary classes,5dd0f71ae37f75f3abc9b3d9ba7ad5cb4b79f38a,7,3.0
MDExOlB1bGxSZXF1ZXN0NzY4NTcyNzM=,490,Atleast to static,c127ec83dd335dffa323a065f6d2da5f910b5ff4,11,2.0
MDExOlB1bGxSZXF1ZXN0NzY4ODI5ODg=,491,Deprecate whitebox and corresponding verboserunner and junitfailureha…,3779f666dff4ab1c96bd66bd19122e9cdc3f6f94,4,3.0
MDExOlB1bGxSZXF1ZXN0NzY4ODMwMzI=,492,"Revert ""Remove deprecated method""",758cfacab43ee1c601e7b8273b34a980e2203108,1,1.0
MDExOlB1bGxSZXF1ZXN0NzY4ODQ1MTY=,493,Code cov on releases,272b32bb11a41d757c535675b9bfda0fa6ffd90b,3,0.0
MDExOlB1bGxSZXF1ZXN0NzY5NTQ0OTc=,495,Moves Reporter friendly exception factory to internal package,ebedc83868a69005745b623241559b113c6de288,41,21.0
MDExOlB1bGxSZXF1ZXN0NzY5NjAxOTQ=,496,Renames Matchers to ArgumentMatchers to avoid name clash with Hamcrest Matchers class,64117fd2743b7971cd7905a968fd2ea332df17de,3,1.0
MDExOlB1bGxSZXF1ZXN0Nzc3MzUyMTQ=,498,remove unused imports,032d311248b618282b0bfca8765aa8597c6d23dc,8,6.0
MDExOlB1bGxSZXF1ZXN0Nzg1NjExNDQ=,499,Fixes #401 - makes the JUnit runner detect unused stubs,657f4a5f49a693efd7847c3df21dc96682fd68a3,31,1.0
MDExOlB1bGxSZXF1ZXN0Nzg2MDA0MTQ=,501,refactored TestMethodsFinder to a static utility class (#426),a33ceac71cb44dbb5afc91ec34ba9dc545e3b675,3,2.0
MDExOlB1bGxSZXF1ZXN0Nzg2MDA3MjE=,502,refactored ArgumentsComparator to a static utility class (#426),58a9d2933acfbfd74f2001d8d035ecf55f1ad390,3,1.0
MDExOlB1bGxSZXF1ZXN0Nzg2MDA5MzY=,503,refactored NonGreedyNumberOfInvocationsInOrderChecker to a static uti…,13b6f1c8e7e5bf5876aac9464a12006bd37139f4,2,2.0
MDExOlB1bGxSZXF1ZXN0Nzg2MDI0NzU=,504,fixed some rawtype warnings,94c3b4ade7347ee4047fcc4c8552d0e8365efa90,11,7.0
MDExOlB1bGxSZXF1ZXN0Nzg2MDM1NjQ=,507,Improved exception message - fixes issue 506,8fc9b5da2156cc8c038f2e2431459127b0901e1f,5,4.0
MDExOlB1bGxSZXF1ZXN0NzkyMzk4MjA=,510,Fixes #194 tweaks any matchers,68c7812d29e39d0c459ffd21498018d7801561e8,31,17.0
MDExOlB1bGxSZXF1ZXN0NzkyNTQxNDA=,511,Fix some warnings,f6f60e5b2683e0f7abcfb5f48ac6f55705fa73d0,51,23.0
MDExOlB1bGxSZXF1ZXN0Nzk0MTUzMzY=,512,fix some raw type warnings in tests,b1a7090c2647bc02d3aff4c8b5788fd7b57133da,6,5.0
MDExOlB1bGxSZXF1ZXN0Nzk0MjgyODI=,513,"replace TestBase#assertContainsIgnoringCase(String sub, String string…",50d90fcc9dc00dfe5f7ef6042a84227a36e24371,3,2.0
MDExOlB1bGxSZXF1ZXN0Nzk0MzI0NjA=,514,refactored MockUtil to a static utility class (#426),3fe3b62d2bc5ac60bb85c4bed8870f51109d167c,29,19.0
MDExOlB1bGxSZXF1ZXN0Nzk0MzM0NzY=,515,refactored AllInvocationsFinder and VerifiableInvocationsFinder to st…,19457ccfe4b9e6d021dd0d068cc4ec3d32145f4f,7,4.0
MDExOlB1bGxSZXF1ZXN0Nzk0MzUwODY=,516,"replace TestBase#assertNotContains(String sub, String string) with As…",0410a870d21eb2aa8f6bc737a564e4a5a954b89b,5,4.0
MDExOlB1bGxSZXF1ZXN0Nzk0Njc3ODk=,517,Make ciBuild depends also on subprojects state,2b5c057dcd8f620f22611b1bfe6e6c00ed728ccf,5,2.0
MDExOlB1bGxSZXF1ZXN0Nzk0NjkyOTU=,518,Verify build on Travis also with Java 7 and 8,ed8671681e0bdea429b676c4f5be0b4847c3983c,2,0.0
MDExOlB1bGxSZXF1ZXN0Nzk0Njk0NzU=,519,"replace TestBase#assertContains(String sub, String string) with Asser…",7465e7fcef951cadab36c08a4a164e60e68a5568,43,19.0
MDExOlB1bGxSZXF1ZXN0Nzk0Nzk1OTE=,523,made some timeouts in VerificationAfterDelayTest and VerificationWith…,f1ba1fc93d306454353e6abd5a46dfe6e464c69b,2,1.0
MDExOlB1bGxSZXF1ZXN0Nzk0ODY2MTI=,525,Add regression test for #508,66f4c8d95704b7c8ee5465e6a1f069f8c4bf2fa9,1,1.0
MDExOlB1bGxSZXF1ZXN0Nzk3MzA3Njk=,528,Missing generics info on collection matchers,4283198a7ecccfbcf7f4d3ab480635b5edb2d556,2,2.0
MDExOlB1bGxSZXF1ZXN0ODAyNjM2OTc=,532,Fix typo in Javadocs,21d71ca75040252e536865b5cb23c26e7e4e2972,1,1.0
MDExOlB1bGxSZXF1ZXN0ODAzNTEwNTI=,535,refactored SuperTypesLastSorter to a static utility class,590aeff04d434f95ebd5ca46bf3539f77de51c38,4,4.0
MDExOlB1bGxSZXF1ZXN0ODA0MTk2MjI=,536,Move release skipping logic to Gradle,dc1fb1b4c2043f4801200c01e277b6c4043c7424,2,0.0
MDExOlB1bGxSZXF1ZXN0ODA2OTgxMDY=,540,inlined ArrayUtils.isEmpty() in ArgumentsProcessor,cf8c51ebb382964e69dd56f1c61088e4989646fb,2,2.0
MDExOlB1bGxSZXF1ZXN0ODA3Nzg0NjE=,547,refactored ObjectMethodsGuru to a static utility class,af3f87a6bd2d104ad9ad1fb2969dfddf5437e036,7,4.0
MDExOlB1bGxSZXF1ZXN0ODEwNjM3ODU=,549,Fully register a class ancestry for GenericMetadataSupport,27bcbbb03709b23d0efaa300dab6cd5b9d345a83,3,2.0
MDExOlB1bGxSZXF1ZXN0ODExODA4NDY=,550,Fixed #538 changed error message in case initialization for mock injection fails.,fea4074f8d4a7b1f7b8e89d4819bef25b1b6228f,5,5.0
MDExOlB1bGxSZXF1ZXN0ODEyMjIxMDY=,553,Uses the hosts addon in order to avoid the buffer overflow affecting …,49ef19a792247f2fa2b7febccb4838cedf76d61e,1,0.0
MDExOlB1bGxSZXF1ZXN0ODEyNTEwMzQ=,555,JUnit rules report unused stubs - fixes #384,c3b4b9600f5434a67a3c083dc800763c7e7c5dbf,52,21.0
MDExOlB1bGxSZXF1ZXN0ODEzMjEyMjQ=,556,Move Mockito internal classes to internal package,669a05c1dcc6423ae15d5cf04f40720e3a8f0765,7,5.0
MDExOlB1bGxSZXF1ZXN0ODEzMjg0Mjk=,557,Replace or remove code.google.com links in documentation,a8c9b1c9a40a3702979b6feace16e1acd6349281,4,1.0
MDExOlB1bGxSZXF1ZXN0ODE0MjI3ODU=,558,Update documentation links in travis config comments,2322a69d27eceab835382f9769e2aeb587180099,1,0.0
MDExOlB1bGxSZXF1ZXN0ODE0NDcxMTk=,560,Fixes #554 : Checks.checkNotNull now throws IAE instead of NPE,38610245f27225fb7ce1b50dd355bd7b0ac86792,2,2.0
MDExOlB1bGxSZXF1ZXN0ODE2MDUzMDA=,566,Make travis use OracleJDK7 instead of OpenJDK7,e38764fa0c5fb0373b8a82120b12a2b635e363a9,1,0.0
MDExOlB1bGxSZXF1ZXN0ODIwNTM5MzI=,568,Ensured that MockitoJUnitRunner is thread safe wrt unused stubs detection,932fbf8de05194575555210236fe4931ab21103d,22,12.0
MDExOlB1bGxSZXF1ZXN0ODIwNTgzMDE=,569,Improved the public API of MockingDetails,18d421778e1952f8e8f291201207702ac590edc9,4,2.0
MDExOlB1bGxSZXF1ZXN0ODIwNjYzNjA=,571,Pretty print primitive and wrappers types in Maps,78214f71330b74fc436fe2f932647df39dbf03a0,6,3.0
MDExOlB1bGxSZXF1ZXN0ODIwNzk4MzU=,572,"replace TestBase#assertContainsType(final Collection<?> list, final C…",92d71605142dda602d7f6032c187d223695f29d8,2,2.0
MDExOlB1bGxSZXF1ZXN0ODIwODAwOTg=,573,replace TestBase#assertNotEquals with AssertJ #isNotEqualTo,e88200828a70efba36daf144850555973b6a77e5,2,2.0
MDExOlB1bGxSZXF1ZXN0ODIwODA0OTQ=,574,fix some rawtype warnings,9af621596f39ffd367ae9b976e340730baa4c1ff,2,1.0
MDExOlB1bGxSZXF1ZXN0ODIwODEwMjU=,576,Bumped Gradle and enabled Build Scans,64be0917781a12f42eeea44f199d7340b5693f73,8,1.0
MDExOlB1bGxSZXF1ZXN0ODIxMTAyMjA=,578,made some timeouts in VerificationAfterDelayTest and VerificationWith…,d01911eb9040d21ba6763dfb90c5210bb480e1b9,2,1.0
MDExOlB1bGxSZXF1ZXN0ODIxMTE2MzI=,579,fix some rawtype warnings,0e7d0ffbe2eb1e8a563b1db333b1b4e729b0b20a,11,8.0
MDExOlB1bGxSZXF1ZXN0ODI0MDE5MzI=,587,make VerificationWithTimeoutTest#shouldAllowMixingOnlyWithTimeout mor…,434579ef4b68311fc58bae28d6dfcae52a26350a,1,1.0
MDExOlB1bGxSZXF1ZXN0ODI0MDkxMTI=,588,Update version explanation with bad beta versions,229790dc71e8ef2257c4a74cc7b13d6e6c3dd01f,1,0.0
MDExOlB1bGxSZXF1ZXN0ODI0MTA3OTc=,589,Reintroduces javadoc stylesheet,8ee3284cf86e8fecd810f564557cd05131c16b62,2,0.0
MDExOlB1bGxSZXF1ZXN0ODI1MDY4OTA=,590,removed package org.mockito.internal.listeners,e16798aa06b6575ab525d6babe7cf939129af8b3,5,3.0
MDExOlB1bGxSZXF1ZXN0ODI1MDc5MTI=,591,refactored ArgumentMatchingTool to a static utillity class,7fddf86a045387b675c84f31fe1dac287ce690fa,3,2.0
MDExOlB1bGxSZXF1ZXN0ODI1MzczODQ=,592,stylesheet-tweaks-for-openjdk6,b0b2873f003ffcebe288e3a1c3867657f67d6245,16,8.0
MDExOlB1bGxSZXF1ZXN0ODI2NTE1MzI=,597,Removed TODO and dead code,8adcac947b6656431046c88770c4d04f965d8c09,2,2.0
MDExOlB1bGxSZXF1ZXN0ODI3NTMxODM=,599,Improved release notes generation,6da1e65a4ea014b1594efc90ab0841b254efee2a,8,1.0
MDExOlB1bGxSZXF1ZXN0ODI5NDA2OTA=,600,suppressed compiler warning and unchecked collections cast,ff43fde23061fcf7e6b11d0094b30aebd587e7dd,2,1.0
MDExOlB1bGxSZXF1ZXN0ODI5ODg4MDM=,602,Generate service-worker after generating JavaDoc for offline access,74ddc9933cf922c4153da21fae6c9afa083944ce,5,0.0
MDExOlB1bGxSZXF1ZXN0ODI5ODk5MTY=,604,Release notes group improvements by labels,b669b4fa790171149b8383cc8f9c55cec32de934,13,3.0
MDExOlB1bGxSZXF1ZXN0ODI5OTQwMDI=,605,"Fixes #595, going toward 2.1.0 instead of 2.0.0",a86113b621173e68bb9e1024735118469474a880,1,0.0
MDExOlB1bGxSZXF1ZXN0ODMzNDc5MDM=,615,Fixes #497 : RETURNS_DEEP_STUBS may try to mock final classes,aef4dad12079a919d3813a5c690c7608032d5740,2,2.0
MDExOlB1bGxSZXF1ZXN0ODM0OTM4NzE=,617,Moves arity interfaces of java8 helper answers to public API,10a40da7713f2f4d950fbb70d39c761f94b9e662,15,4.0
MDExOlB1bGxSZXF1ZXN0ODM2ODIzMDA=,619,Fixes #548 from now on verification happens always call in other thre…,be04f4a8c70068e13f0a084ed6221eb77b407bd5,3,1.0
MDExOlB1bGxSZXF1ZXN0ODM4MzQwMTE=,622,Allow build script to release any release parent branch,09304b59c6c6d7923db89e7a98fc3fc507a630e9,1,0.0
MDExOlB1bGxSZXF1ZXN0ODQwNjE4NjU=,623,Updated the javadocs,9dac0061e9eee061a1aa5aa9161a027fd8f958af,28,14.0
MDExOlB1bGxSZXF1ZXN0ODQxMjc4NjE=,626,Ensured javadocs are correct,732a3208cc853b6c1ccd96a2a309903c85bd2059,1,1.0
MDExOlB1bGxSZXF1ZXN0ODQ0MDk3NTU=,627,Release procedure for branches and some javadoc,15cf2312df360f11282f3dec7915d4648e4ffb21,4,1.0
MDExOlB1bGxSZXF1ZXN0ODQ1OTU4MzI=,628,Fixed javadoc documentation in the main class,bffa8f2c1dd9e9399e5268f8b7b4604e163c6e6f,1,1.0
MDExOlB1bGxSZXF1ZXN0ODQ3MTUwNDI=,630,Fixes #629 - width of some headers in javadoc,6003d4ec9625735acfd38782dd984f3817febc25,1,0.0
MDExOlB1bGxSZXF1ZXN0ODQ4NTk3NTQ=,634,Update Byte Buddy to 1.4.22,62c4305125390c360f955a8d57c3da114ee96320,1,0.0
MDExOlB1bGxSZXF1ZXN0ODQ5MzY3NzU=,635,Unified logic of argument matching and capturing,120d2204f8ebe68b5c3d6c3e587df40777a5a3a5,10,3.0
MDExOlB1bGxSZXF1ZXN0ODU2NzMxNDA=,637,Upgrade to Gradle 3.0,5928a703e913b6f17ad927c97fcc1e900d6f44ca,6,0.0
